2.335796216493722655e-01,1.996556741193882337e-02,2.554803609128949660e+01,6.439877852937582470e-02,3.680237980624265886e-08,1.737812826663911298e-05,9.081874957911187374e-02,1.106280513016131284e-01,1.416230275828469186e-02,1.670933779148910947e-01,2.691247970050907046e-02,4.610842526123244559e-04,8.148120379890682939e-14,9.601952107289592545e-03,1.489320539118275702e-14,3.798683866837271392e-12,8.420791601606849794e-03,6.053927278948731915e-03,6.439640731733820247e-09,4.617370862678166731e-03,7.908487629184541776e-03,1.945462055435659074e-02,1.555719263818404518e-04,2.035638479453930755e-02,8.776104447872257021e-06,5.672813325309979116e-02,6.819667469508942925e-02,6.464466457332263515e-03,3.141965498064606679e-14,6.638905328340587442e-01,8.571893866404406426e-02,6.356572418139512515e-02,2.698949174817805385e+00,1.381036638906648906e-01,1.986601808374307415e-02,1.167174075054707993e-01,3.854189912163674681e-01,6.957656232229819659e-01,1.172182139253800798e-01,2.097930943152977229e-15,1.712343733202147666e-01,7.702281577223715203e-01,6.248575472150372789e-01,1.480428369567608760e-01,2.023366067146595004e-01,3.425397279538994200e-01,6.755086721368758207e-02,6.935933658761346265e-01,3.219322393670001947e+00,1.414124290537957518e-01,5.491507538289310680e-02,4.699087874992202013e-02,7.589045155773558975e-04
9.989535577186248183e-02,9.107152832635850978e-04,2.587731720884845998e+01,8.180245352305431678e-05,3.706386506516303488e-14,1.156228153570103143e-06,7.022881817942342028e-04,2.852722863750632460e-03,5.777265117233377264e-04,3.979163681325454467e-04,2.754341498031198354e-07,5.106678061944021494e-07,2.309326742867480201e-09,2.721613234308994081e-06,3.653442781095979702e-10,3.241986880289672496e-09,3.584400214558868349e-04,6.443048556265526311e-04,2.205330667886917028e-06,3.205720102692554232e-05,5.523383822516400051e-05,2.525307232336219316e-06,3.912965367784599632e-08,7.946109721862096298e-02,1.514418896221462902e-07,4.824865352821483739e-05,3.274995320345517203e-03,7.786922368234492783e-07,5.049286366994785879e-08,3.586212349620142792e+00,5.291008137090624265e-03,1.212373185509476556e-04,2.252802527997675441e-01,8.946952210796144112e-02,1.795387869195132387e-03,3.778665024119219271e-03,8.834258074691840601e-02,8.562446854216093639e-02,3.792426877937253062e-04,8.455550911942570115e-06,5.105760002066870966e-03,8.465147809278524005e-02,9.138536738207075905e-01,1.099329087896791339e-02,7.679741839411429599e-03,2.056027336346431464e-02,3.839542198711284014e-04,8.169065329918668433e-03,8.393365145319384713e-01,4.559112371161520016e-01,2.291835640051048933e-03,8.497278491384143914e-03,1.880448918192865955e-05
2.574037523015690887e-01,1.930621317957521843e-02,2.343430776564876084e+00,1.176427753849842821e-02,2.531499163593158323e-04,3.176029689750645894e-08,1.632837192461179532e-01,1.676938256588745846e-01,3.425113478024119124e-04,1.522661616614124670e-02,1.684952029755152225e-06,2.345426699797531185e-04,1.195510795442377487e-14,6.820217224986169452e-05,1.416662124161979808e-08,7.099588875885090141e-08,2.036160530418303083e-02,3.706839151143599556e-04,9.131002345172853341e-05,5.979314972909852648e-05,2.659169805001308957e-03,1.859750711462482969e-04,9.361627036800822070e-05,1.123369273819481602e-02,4.827192075206914921e-04,4.115912177473322886e-02,8.043524734696005235e-03,7.368524636522917701e-04,1.296219937064427327e-13,5.025191954695412688e-01,4.508259773416172823e-03,1.247811000597564028e-03,5.795467418871441678e-01,2.550424261875283011e-02,6.493649737124219945e-03,8.101882276338959188e-02,1.941430487448123077e-01,8.348802030374563588e-02,1.197179033836909268e-02,7.301519897667948556e-12,3.471725867176468638e-02,3.265359231671572521e-02,5.058262437639018394e-01,1.391616420133874044e-01,2.071199102402568760e-03,1.065891785841573958e-01,5.227843564664068354e-03,5.594805162763297202e-02,1.438819679754004821e-01,1.698714833843180561e+00,1.441984381456998254e-02,4.171290605834616222e-02,1.925491477857958376e-04
1.582227404436923821e-02,1.098877879354167149e-04,5.838988151484751921e-01,3.041134059810464071e-02,4.625434696998074991e-07,1.628519446193612912e-04,3.704943774654045376e-03,1.555325797670845223e+00,2.248813584149179557e-06,1.286212938098638819e-03,1.711972093943845391e-06,2.121067043046961746e-03,7.881914934108784922e-14,8.568836884312627800e-02,3.411183880162650152e-03,2.939344316137905809e-05,3.057786322827496170e-02,3.829644691567755856e-03,5.137729382805825156e-05,8.899093289857356063e-04,1.649888532805287049e-03,2.120919256672714522e-03,9.797054352626618362e-03,1.713905322258199929e-02,2.593753281528428554e-09,1.683350491271587424e-02,1.346723052514518619e-02,2.093206828337030451e-02,6.696175778704288492e-13,2.684073047000203882e-01,7.227277716692311234e-03,1.152327668051927309e-04,5.376887328464723635e-03,2.257372797529912448e-02,2.339906917878238851e-04,2.823818629763737431e-01,4.994905581524836102e-02,3.487423069878380077e-02,1.961637895983446740e-04,1.412169038195134305e-10,2.096087372596108223e-01,3.214940041189864872e-02,3.344321101902787696e-02,4.616601411434919505e-02,9.886497647414825909e-03,8.082027431131443007e-02,2.759884205117555853e-04,7.581587911578723839e-03,9.107006769280914682e+00,9.173180338048338156e-02,2.427426682144482916e-06,2.165238281430966194e-01,1.511601600898011457e-07
1.606579912916304087e+00,2.482152020730135980e-02,2.721204324102778926e+01,3.995207397656223847e-02,6.564953455992425007e-21,8.114471418448017176e-05,2.277190968330778525e-03,1.875927680360169568e-03,8.031953735157798936e-05,7.456072284278178475e-02,1.156100920046743662e-02,1.241745713106351574e-03,2.280955507119691597e-06,3.229949764833381365e-02,7.479059077899125534e-14,1.237719061578810275e-11,1.085925215326037641e-02,9.221561134669893156e-04,8.565114775319815528e-08,3.983500999051360365e-04,1.278541674336654450e-02,1.646191044415402102e-03,3.829893571032766234e-07,1.677604909739361383e-01,5.024631219527882993e-07,3.197487924906580042e-02,8.379343527043125323e-03,1.033718684276963701e-02,8.083088809641284021e-05,7.801080649045725179e-01,2.746989104398420145e-02,3.543292372969326920e-02,8.726786073623205020e-02,3.011118948579742938e-01,4.232245212713518084e-02,1.418565904957987340e-03,1.765480609745853358e-01,2.737083537472115649e-02,1.452099328812775196e-02,3.186850664544489610e-04,1.848525597370374515e-02,1.087611441895598163e-01,5.687570556803802635e-01,8.540375370419592271e-02,2.606665343064702711e-02,1.724827543161938648e-01,3.911269530905926717e-02,7.559483991581301965e-03,6.165242425436497919e-01,7.161320126951802034e-02,5.511726449115750444e-04,3.182266968023380466e-02,6.186061317570794825e-03
5.740267006809536277e-01,5.768158145730468284e-02,6.242622081237311216e-01,3.725990133707521856e-01,4.401316091195800804e-12,9.247257384131793305e-10,2.840427513489299574e-02,2.909858448471651718e-02,2.418192165064191046e-03,2.483666253066741658e-01,3.773822575219846662e-05,1.015555505041435752e-05,1.528880745829110123e-09,7.882622145161018992e-04,1.221169691428516992e-15,1.977705767317112993e-13,2.091240745198826023e-02,8.871340769689381803e-03,1.203191132896372426e-10,5.179454691079214554e-05,2.309444671248977315e-03,1.034077739142052034e-03,9.684127542430763177e-05,8.077814409321522338e-02,1.937373086660542088e-07,6.409443282254652374e-02,5.454012040284527719e-03,5.158078350794662601e-04,1.019947219591252450e-10,2.173726680765277752e-01,3.527913969682563988e-02,1.492785128383670177e-03,6.742055425669445379e-01,6.169819233591235241e-02,4.467123173568424144e-01,2.184826155829362737e-02,2.670842431239877843e-02,1.480507571612404150e-01,4.412052761922385241e-02,8.479616591622908132e-10,1.445092635589993041e-02,2.051050477417532270e-01,6.442993289794660683e-01,9.874514949344169457e-02,1.539378959153583915e-02,1.389843795604150278e+00,7.415754709594489513e-02,3.906983003508989610e-02,2.060765234307813110e+00,2.339065481583435802e-01,8.758321187626434690e-03,2.606646692812525021e-02,9.814964705091965957e-04
4.903664812204422963e-01,7.321161306327524402e-04,1.323139373803956254e+01,4.000405948621597180e-02,1.448437507601799180e-09,3.837221950104518894e-08,3.269722127506510811e-02,5.924024602985324128e-02,1.582502124332744047e-07,2.170891926779257852e-01,1.383383335126521276e-07,2.035311255844943057e-08,2.820846115499422699e-10,3.515882147037318803e-07,2.905041202815002450e-12,4.080513463199611549e-10,1.042353640578600783e-03,5.346686039702061750e-05,1.864698729802831689e-10,9.497840596235360304e-08,6.755061852047369430e-04,5.273046738034210481e-07,2.727133571003097837e-07,8.611158495083592879e-02,1.913670340209062222e-08,7.561469024082724533e-02,1.551565658689918330e-06,9.356417043447481466e-09,2.539638331330576274e-11,1.941899843290625649e-01,9.150179469866347366e-05,6.076571462568874872e-05,1.185110354174939484e+00,6.922901475394370452e-02,1.475621078494409634e-02,3.360017675618958603e-06,3.572544188595531689e-01,5.549829262742456137e-01,1.520534039635586218e-06,1.611538848383187031e-08,1.723417295923785400e-06,9.051524027075376344e-02,5.108059504688811536e+00,1.385695449121606693e-01,6.171432419884755570e-03,2.241181565056113101e+00,2.579948172813259673e-03,7.774270619882384104e-02,1.998920177875554538e+00,5.119852155123887361e-01,2.411319059638568289e-06,5.809258887828384899e-02,1.892128817724529629e-06
3.805792508706080657e-01,5.032818446537460355e-01,4.179809886354429516e+00,4.351571376835695892e-02,2.143081794010749117e-13,7.055834324511407849e-05,7.590769563187164948e-02,9.876176871875274044e-01,1.398994027537965590e-01,3.661420986633326380e-02,1.377092282443188875e-02,3.121433170136449047e-03,1.040404608417615419e-06,3.304455218484454899e-04,3.095361056309681169e-02,6.510490469759650629e-05,1.822367367966258034e-01,8.164315709740318713e-03,2.643968855092327741e-05,8.729587429080839676e-04,5.007516803447818049e-02,2.681487769141839388e-03,2.335688671857366348e-05,9.236884321593978597e-02,1.108388230250334993e-04,3.731720067881861280e-01,4.007154125952100410e-01,7.033641314436433470e-04,5.522552712662939234e-10,1.053873095833729234e+00,2.020753389246354725e-02,3.305281427370394039e-03,1.232042572212325160e+00,3.275168041824900733e-01,1.744177385247033807e-01,1.004249050518492420e-01,8.011010215309409821e-01,2.290956125298106993e-01,6.594709737744820777e-02,3.122794008343869026e-10,1.152143310153809497e-01,4.049682413351426424e-01,1.410322494719337350e+00,5.829863944076597582e-01,1.131967091336183728e-01,8.612896840558309508e-01,9.064682078753240335e-02,1.663868355772413765e-01,2.281190374538854204e+00,5.618056208652969508e-01,2.069690128231470479e-03,2.007514210738833293e-01,8.180265811434635833e-05
1.546679871964364017e-01,3.450869516747007235e-03,5.550738906752892277e-01,2.505504982840725016e-03,1.652770659599976832e-15,2.767805044706448667e-08,7.484406999584639453e-06,6.349541762776020727e-04,1.871891947556708736e-07,7.193917653933847641e-05,1.671996548177005178e-07,5.740430200655677437e-05,1.096433988376945933e-07,4.760608843992518094e-05,1.766878223753060633e-11,3.742532462925221685e-06,3.374111759279028178e-01,9.199074744711207587e-05,1.217250896598307591e-05,9.678058213472350111e-06,3.036877690118965623e-05,6.078750346098176430e-06,5.855453683443635523e-07,1.821506756949012665e-02,1.854712415754184202e-08,2.137853312176653015e-04,6.487104233542946574e-02,1.002802646474921350e-04,1.070433253015450918e-05,9.361975902669333882e-02,2.241364826625067905e-03,4.045214793384402222e-04,4.202938703157436950e-02,6.103175519126677329e-02,2.560687917408526501e-04,3.785636967764885040e-04,3.622841471420175985e+00,1.087928839613925280e-01,9.895940854037246998e-05,5.002993171112753111e-07,5.036321569668267273e-01,1.212897584479642049e-02,6.719159821473030814e-01,3.238410063686132483e-03,5.001253702242048141e-03,1.712107484288604153e-01,3.459478871747222086e-05,6.909728475612186317e-03,9.910572574017224579e-01,2.153834237740872085e-02,4.770737184418519944e-05,1.487275755916433323e-02,4.149677423891015028e-07
2.413155367568041720e-01,7.591605604651563421e-02,2.874710385011528313e+00,1.666271167719954316e-02,4.589877290578766115e-13,8.313620500234410169e-06,6.885199129729370308e-03,6.313676319757881295e-02,1.702518147265390328e-06,3.631417979842774257e-02,3.803629043124320949e-05,8.489250119332807061e-06,5.351700328149060603e-09,1.851226693916735403e-06,4.333457991222352976e-18,1.780134523912484813e-08,4.333149090999105502e-02,1.226136771356902680e-03,1.548533144404948172e-04,4.493698626934066473e-04,4.409749089558614483e-05,3.057570603207260414e-04,1.299590446954232943e-07,3.789487516553695368e-02,1.474936033563069351e-05,2.016462909655035093e-02,2.595868812844967315e-05,8.955912451890586158e-05,1.137807328919919172e-09,5.763864729976957424e-01,7.334190746766455771e-02,6.442323509920244717e-02,4.774902792216194625e-01,5.482524316353502014e-01,2.271785181219797105e-03,7.047870476399581809e-04,6.562821594249702850e-02,5.977029678698228543e-02,2.874257261166991706e-02,8.996332137380630302e-07,5.254304077380305023e-05,9.105544829483313771e-03,3.497126521555621315e-01,5.103479046709482464e-02,9.245751610289532074e-02,3.134329309375574191e-01,8.503322174485577686e-03,8.212918581252717440e-03,6.731505208631908266e-01,1.308726834489163382e+00,2.410926839447825789e-04,5.534659047404528742e-01,5.600804516918180422e-07
8.817460588191855519e-01,1.242484005291820404e-01,3.324433937609632128e+00,2.601985198331391858e-01,7.312564645647542769e-06,4.514930163331545778e-04,2.059180755296110762e-02,6.731021323318582550e-02,5.519765294176922233e-04,1.114221162528728382e+00,4.361246333040152794e-03,1.811804573400103424e-01,5.009429678039267661e-08,9.079508719185664170e-03,1.630109706185057598e-16,9.785799120005079785e-09,9.035117454818498983e-02,8.244693382582669525e-03,5.609965202465967997e-04,3.400242257115779123e-03,3.435363717296006925e-02,6.408881077645059432e-02,2.598243971361825499e-01,1.898709926290079869e-02,1.142906731150596404e-03,2.152024944705442644e-02,6.631034093651941514e-04,2.185790185909565822e-02,7.485012126610084861e-07,6.780074530288261458e-01,1.747078030135525151e-01,3.419505877637344943e-03,4.494174294296430783e-01,3.889143088537363457e-01,2.307827097436508657e-01,2.903539873806340946e-02,3.374402289018054724e-01,5.968348416188375971e-01,4.598006096543021809e-02,5.001820447886224597e-06,3.984980924494938570e-01,1.874829002255724297e-01,7.670466534362038180e-01,5.092254460709985109e-01,1.288712335471459691e-01,2.397298194894847134e-01,1.523518807744755552e-02,1.544509595957094250e-01,1.300410213370412293e+00,8.114203796916489297e-01,8.893865421771147972e-02,2.128002855288505524e-01,1.584916258409276302e-01
8.048887745625919743e-02,1.621442736954786523e-01,1.704700465474082938e+00,4.149614212702007303e-03,2.409096003741739116e-16,4.252501907980765246e-09,2.101304609580099524e-03,2.871531169561336583e-02,3.826824271009971129e-04,3.099484320016670179e-04,2.594420906606496678e-06,7.094796169369178677e-06,2.345766201603426858e-06,2.572319177402223087e-05,2.709206026674181872e-16,2.083874693719896652e-07,7.747347923368834710e-01,7.444047315189124443e-03,1.627758289115610944e-07,4.832801832499188702e-07,3.346737837130726954e-04,9.740253781425417740e-06,2.019097123929420828e-05,3.417677331711148174e-03,1.357672876243959972e-10,8.777518635949232398e-05,2.622126296853029802e-03,8.317037849857490802e-05,3.957979539001405596e-08,4.526926598492270193e-01,8.127391864228340757e-02,2.879514605841183329e-03,5.085252982224466312e-01,1.247446379292157029e-02,9.723595475238248681e-05,1.981367878876191216e-04,7.890296099314431100e-01,8.950352375230997276e-03,1.198581723077275514e-04,4.253100907364682408e-06,1.169314340038160897e-03,8.776476562619642263e-02,9.581008622646357276e-02,1.056600021212861645e-01,3.636886214922224747e-02,2.915912920826811000e-02,2.796025654019980043e-04,9.307237275304126867e-02,3.240765368700749827e-01,5.700213058050312975e-01,2.206097620983147102e-06,2.723009533532653667e-02,1.256874924637070499e-06
