4.442638263908939962e+02
3.337352078752948046e+02
1.630513740852505862e+03
2.103617154003819394e+02
1.022634434912443595e+02
2.792901444068197070e-01
2.797946881338172487e-01
1.014684725223681454e+02
3.130191365006149340e+02
2.838415483609134649e-01
6.368732576710533522e+02
2.822464955958112753e-01
2.939968458029215692e-01
2.910887202842101784e-01
2.866144247593860883e-01
2.764725022105877228e-01
2.109171194567940777e+00
6.792531886750109038e+01
1.957244179650063245e+02
8.390022639970132445e+01
9.281311689480932614e+01
1.546270909685210313e+02
8.426182398266645635e+01
8.474906732513296959e+01
4.970878364397466953e+01
2.191160295770222035e+02
1.109543674768335535e+02
3.515229323161343444e+01
1.180338217545665991e+01
6.744665439135459906e+01
1.958310917844958965e+02
9.391222120905591453e+01
1.569591180376511943e+02
1.334427732832619728e+00
1.198769339886500376e+02
1.725058644894543534e+02
7.492521894293402340e+01
5.422459240777374134e+01
2.634467627227954836e+02
1.843936615544892561e+02
9.315788873257547564e+00
6.886696468625621037e+01
1.262937014898097843e+01
2.869731830070355039e-01
1.094491045343699398e+03
4.171140565814212664e+02
2.961847524421069693e+02
1.715173556867694970e+03
7.353775742741437398e+02
3.309143322341259363e+02
2.642387317291544377e+02
7.548911437629499233e+02
1.092794192800200790e+03
4.283358772085392161e+02
2.049298656227673021e+01
4.654254253170701645e+02
1.021575812675560883e+03
1.855069502412864040e+03
9.347614630445031025e+02
1.960393003053061278e+01
3.125471297797673174e+02
9.148102553684511804e+02
7.032720635438146246e+02
5.791489050025602410e+02
1.337515054879568652e+03
4.720916869923353829e+02
5.710121351183438776e+01
3.505896577279138455e+02
1.053027958814540739e+02
3.608431825644441204e+01
